Pizza Palace,378,American,medium,Park Slope,2:00,21:25,1.1,0
Pizza Palace,379,Thai,high,Bushwick,10:19,18:52,4.7,0
Pizza Palace,380,Mediterranean,medium,Hell's Kitchen,5:51,12:00,1.7,1
Pizza Palace,381,Mexican,high,Bushwick,6:48,18:13,3.9,0
Sizzling Salsa,382,American,medium,Harlem,4:18,13:08,4.4,0
The Hungry Panda,383,American,high,Upper East Side,6:15,12:53,4.8,1
Sizzling Salsa,384,Mexican,low,Astoria,6:46,15:13,3.4,1
Cheesy Bites,385,Thai,low,Park Slope,6:29,13:21,2.7,1
BBQ Haven,386,Mexican,high,Astoria,6:31,14:27,2.1,0
Sushi Spot,387,Japanese,low,Upper East Side,3:08,15:42,3.0,1
The Hungry Panda,388,Chinese,high,Bushwick,11:29,13:45,2.9,0
Sizzling Salsa,389,French,medium,Chelsea,4:29,12:10,1.4,0
Diner Delight,390,Indian,low,Hell's Kitchen,11:11,23:58,4.8,1
Taco Time,391,French,medium,Hell's Kitchen,11:23,16:43,2.0,0
Taco Time,392,Greek,low,Astoria,2:25,18:35,4.7,0
Noodle Nest,393,Japanese,medium,Tribeca,6:59,23:25,2.3,0
Noodle Nest,394,Mexican,low,Astoria,7:03,14:04,2.5,0
Noodle Nest,395,Mexican,low,Astoria,1:45,22:48,2.6,1
Pizza Palace,396,Japanese,medium,Harlem,11:47,14:04,1.2,1
BBQ Haven,397,Mediterranean,low,Chelsea,4:53,12:53,3.4,1
Taco Time,398,Italian,low,Williamsburg,7:21,13:39,1.9,0
Cheesy Bites,399,Mexican,medium,Williamsburg,7:51,22:33,3.3,0
Sushi Spot,400,Thai,low,Astoria,7:02,12:51,1.5,1
Cheesy Bites,401,Greek,medium,Park Slope,10:39,22:41,4.3,1
Noodle Nest,402,Indian,medium,Astoria,7:15,15:01,3.4,0
Burger Barn,403,Thai,medium,Williamsburg,4:51,15:59,4.9,1
The Hungry Panda,404,Indian,medium,Upper East Side,4:34,17:48,3.8,1
Burger Barn,405,Mexican,low,Greenpoint,10:33,12:45,4.9,0
Burger Barn,406,Mediterranean,low,Harlem,4:29,13:37,5.0,1
Noodle Nest,407,Thai,low,Harlem,1:09,21:09,4.0,0
BBQ Haven,408,Mediterranean,high,Harlem,10:02,14:04,3.3,1
BBQ Haven,409,Mediterranean,high,Chelsea,4:28,21:26,1.2,1
Sizzling Salsa,410,Thai,high,Park Slope,11:23,14:15,3.1,1
Taco Time,411,Indian,medium,Williamsburg,5:49,21:50,2.2,0
Taco Time,412,Italian,medium,Upper East Side,3:06,22:37,1.4,1
Taco Time,413,American,high,Tribeca,9:23,20:07,1.6,0
The Hungry Panda,414,Indian,low,Harlem,3:29,14:25,2.1,0
Burger Barn,415,French,medium,Williamsburg,10:40,12:00,1.0,0
Pizza Palace,416,Italian,low,Harlem,3:35,12:11,4.7,0
Cheesy Bites,417,Chinese,high,Hell's Kitchen,0:54,22:44,1.7,1
Sizzling Salsa,418,Italian,low,Greenpoint,0:21,14:26,1.4,0
BBQ Haven,419,Greek,low,Harlem,11:48,17:05,2.7,0
Pizza Palace,420,Italian,high,Park Slope,4:51,19:05,3.8,0
Taco Time,421,Greek,high,Hell's Kitchen,10:44,21:52,1.3,1
Taco Time,422,American,low,Tribeca,6:42,17:51,4.7,0
Noodle Nest,423,French,high,Bushwick,10:06,21:58,3.0,1
Sizzling Salsa,424,Mexican,low,Hell's Kitchen,1:24,13:04,2.3,1
Sushi Spot,425,Italian,medium,Chelsea,0:03,19:07,3.5,1
Burger Barn,426,Chinese,low,Tribeca,7:04,13:12,1.2,1
Cheesy Bites,427,Greek,high,Tribeca,5:48,12:10,1.7,1
Sushi Spot,428,Chinese,high,Bushwick,7:10,16:02,3.8,0
Cheesy Bites,429,Japanese,high,Tribeca,11:12,23:43,1.6,0
BBQ Haven,430,Greek,medium,Upper East Side,4:44,19:16,2.9,0
Burger Barn,431,French,high,Greenpoint,6:47,23:32,3.1,0
Cheesy Bites,432,Italian,low,Astoria,0:43,18:33,3.6,1
Diner Delight,433,Indian,low,Williamsburg,9:32,15:14,1.1,0
Noodle Nest,434,French,medium,Park Slope,0:31,19:08,3.2,1
Taco Time,435,American,high,Harlem,9:45,16:26,3.9,1
Taco Time,436,French,medium,Harlem,11:06,18:17,1.9,0
The Hungry Panda,437,Indian,low,Park Slope,1:05,17:59,4.1,1
Pizza Palace,438,Indian,low,Harlem,5:44,14:36,1.8,0
The Hungry Panda,439,Mediterranean,low,Bushwick,1:13,12:01,3.8,1
BBQ Haven,440,Indian,low,Bushwick,6:59,21:42,4.1,0
Burger Barn,441,Mexican,high,Hell's Kitchen,7:26,12:33,1.5,1
Burger Barn,442,Chinese,high,Hell's Kitchen,3:18,13:09,4.4,0
BBQ Haven,443,Chinese,high,Park Slope,7:03,21:30,2.9,1
Sizzling Salsa,444,French,medium,Bushwick,1:05,21:02,3.1,1
Sizzling Salsa,445,French,medium,Bushwick,11:26,15:35,4.8,1
Sizzling Salsa,446,Chinese,medium,Astoria,9:23,21:19,3.2,0
Noodle Nest,447,Mediterranean,high,Chelsea,1:38,12:35,3.6,0
Sizzling Salsa,448,Italian,medium,Greenpoint,1:51,21:58,1.1,0
Cheesy Bites,449,French,high,Williamsburg,2:30,23:29,1.8,1
Pizza Palace,450,French,high,Bushwick,11:36,20:26,4.5,0
BBQ Haven,451,Chinese,high,Bushwick,5:13,14:42,1.4,0
Cheesy Bites,452,Mediterranean,low,Harlem,1:10,15:05,3.6,1
Pizza Palace,453,American,low,Park Slope,0:44,15:03,4.9,0
The Hungry Panda,454,Japanese,medium,Upper East Side,3:26,23:40,1.7,1
Burger Barn,455,Greek,low,Hell's Kitchen,2:36,21:12,4.5,0
The Hungry Panda,456,Mexican,high,Hell's Kitchen,1:14,20:52,4.7,1
BBQ Haven,457,Mediterranean,high,Tribeca,1:49,17:51,4.8,1
BBQ Haven,458,Thai,low,Park Slope,8:12,23:51,3.5,1
Cheesy Bites,459,Japanese,high,Astoria,10:32,15:57,1.1,1
Cheesy Bites,460,Japanese,high,Harlem,7:27,18:55,3.4,1
The Hungry Panda,461,Italian,medium,Hell's Kitchen,11:38,21:18,2.1,1
Taco Time,462,Chinese,high,Tribeca,10:02,16:32,4.4,0
Noodle Nest,463,Italian,medium,Tribeca,1:41,14:18,4.1,1
Taco Time,464,Indian,high,Upper East Side,11:19,14:48,1.8,1
Noodle Nest,465,Indian,high,Greenpoint,6:15,14:44,1.3,0
The Hungry Panda,466,French,medium,Williamsburg,3:23,14:07,3.9,1
Pizza Palace,467,Japanese,high,Astoria,2:41,20:56,3.1,0
Taco Time,468,Greek,low,Greenpoint,7:47,16:10,4.0,1
Pizza Palace,469,Mediterranean,high,Hell's Kitchen,6:05,13:02,2.0,1
Burger Barn,470,French,low,Harlem,9:22,23:25,1.7,1
Cheesy Bites,471,Greek,low,Upper East Side,6:32,20:59,3.2,1
Diner Delight,472,Thai,medium,Harlem,3:48,15:07,1.5,0
Diner Delight,473,French,medium,Williamsburg,10:31,16:34,3.2,0
Pizza Palace,474,French,medium,Park Slope,9:33,15:02,1.0,1
BBQ Haven,475,Thai,high,Bushwick,9:33,22:21,1.9,1
Sizzling Salsa,476,Chinese,high,Greenpoint,6:29,16:00,1.9,0
Taco Time,477,Indian,low,Greenpoint,0:21,22:00,2.8,0
The Hungry Panda,478,Japanese,low,Hell's Kitchen,9:29,12:29,3.2,0
BBQ Haven,479,Thai,high,Astoria,7:11,18:40,4.1,1
BBQ Haven,480,Italian,low,Astoria,0:46,22:53,3.0,0
Noodle Nest,481,Greek,low,Park Slope,2:53,16:00,2.7,1
BBQ Haven,482,Greek,medium,Greenpoint,4:57,21:01,2.9,0
BBQ Haven,483,Greek,low,Harlem,6:37,20:26,3.4,1
The Hungry Panda,484,Thai,high,Harlem,6:29,23:53,3.7,0
Burger Barn,485,Chinese,medium,Bushwick,8:19,22:59,2.8,1
Sizzling Salsa,486,Mexican,low,Park Slope,6:45,13:44,1.4,1
Sizzling Salsa,487,Mediterranean,medium,Upper East Side,5:01,13:02,1.8,0
Burger Barn,488,Chinese,low,Harlem,9:46,22:48,3.8,1
Cheesy Bites,489,Indian,high,Upper East Side,3:00,22:08,2.3,1
Sushi Spot,490,Italian,high,Upper East Side,9:24,23:34,4.1,1
Sizzling Salsa,491,French,low,Bushwick,6:46,16:56,4.2,0
Noodle Nest,492,Mediterranean,high,Greenpoint,11:49,12:38,3.6,0
Sushi Spot,493,American,medium,Chelsea,6:10,12:55,1.3,0
BBQ Haven,494,Greek,low,Chelsea,8:20,21:13,4.0,1
Cheesy Bites,495,Thai,medium,Harlem,6:12,17:31,2.6,0
Sizzling Salsa,496,Greek,high,Upper East Side,1:29,18:23,2.8,0
Burger Barn,497,Mediterranean,medium,Chelsea,0:05,18:36,2.1,0
Sushi Spot,498,American,high,Greenpoint,4:12,15:43,4.8,1
Diner Delight,499,Chinese,high,Hell's Kitchen,8:35,19:54,1.6,1
Sizzling Salsa,500,French,medium,Harlem,0:44,15:13,1.1,1
Cheesy Bites,501,American,low,Bushwick,6:10,22:09,2.9,0
Cheesy Bites,502,Chinese,low,Harlem,9:47,18:08,2.8,1
Sushi Spot,503,Mediterranean,high,Bushwick,5:08,13:25,1.5,0
Sizzling Salsa,504,Chinese,medium,Hell's Kitchen,2:25,21:42,1.3,0
The Hungry Panda,505,Italian,high,Astoria,1:46,15:19,3.1,0
Noodle Nest,506,American,high,Bushwick,0:14,15:03,2.2,1
Sizzling Salsa,507,Chinese,medium,Williamsburg,3:59,12:08,3.0,0
Taco Time,508,French,medium,Upper East Side,5:21,22:23,4.9,1
BBQ Haven,509,Chinese,medium,Astoria,3:37,12:33,3.9,0
Sizzling Salsa,510,Italian,medium,Park Slope,3:30,20:26,3.4,0
Taco Time,511,Thai,high,Park Slope,1:18,21:04,4.9,0
Pizza Palace,512,Italian,high,Chelsea,7:59,14:19,3.1,1
Burger Barn,513,Italian,low,Upper East Side,4:09,14:42,4.0,0
The Hungry Panda,514,Japanese,high,Harlem,0:45,16:14,4.8,1
Noodle Nest,515,Japanese,low,Bushwick,8:00,12:15,4.9,1
Sushi Spot,516,Japanese,high,Astoria,8:02,13:33,4.1,0
Cheesy Bites,517,Chinese,medium,Park Slope,0:47,22:31,4.3,1
Taco Time,518,French,high,Tribeca,1:05,17:00,3.9,0
BBQ Haven,519,French,high,Williamsburg,8:47,12:43,2.2,1
Burger Barn,520,French,high,Chelsea,4:41,22:26,2.7,1
Noodle Nest,521,Indian,low,Harlem,0:36,12:13,3.4,1
Sizzling Salsa,522,American,high,Park Slope,8:37,21:29,3.2,0
Cheesy Bites,523,Mexican,medium,Williamsburg,10:45,15:10,2.9,1
Noodle Nest,524,Chinese,high,Greenpoint,3:40,13:10,4.3,1
Sizzling Salsa,525,Indian,medium,Greenpoint,6:55,23:19,3.4,1
Sizzling Salsa,526,French,high,Upper East Side,4:04,13:16,3.6,1
BBQ Haven,527,Mexican,low,Park Slope,6:20,12:14,3.0,0
Diner Delight,528,Italian,low,Bushwick,5:55,20:23,4.1,1
Noodle Nest,529,Indian,medium,Williamsburg,6:26,19:33,4.5,0
Burger Barn,530,American,high,Tribeca,3:23,17:21,4.0,1
Sushi Spot,531,Mediterranean,medium,Astoria,7:44,17:55,2.6,1
BBQ Haven,532,American,low,Bushwick,6:59,13:38,3.4,1
Sushi Spot,533,Chinese,medium,Astoria,10:29,20:32,3.7,1
Burger Barn,534,Mexican,low,Upper East Side,5:37,16:07,3.4,0
Sushi Spot,535,French,medium,Greenpoint,0:30,20:27,1.8,1
Sizzling Salsa,536,Chinese,high,Park Slope,8:38,12:57,3.1,0
BBQ Haven,537,Greek,low,Chelsea,4:25,12:26,1.5,1
Sushi Spot,538,Italian,medium,Williamsburg,11:53,20:27,4.4,1
Sizzling Salsa,539,Italian,medium,Chelsea,9:13,18:55,2.1,0
Pizza Palace,540,Greek,medium,Astoria,6:46,16:42,4.3,0
Sizzling Salsa,541,French,low,Williamsburg,10:44,16:30,4.6,0
Burger Barn,542,Greek,high,Harlem,1:03,22:52,3.9,0
Sushi Spot,543,Japanese,low,Harlem,5:58,18:16,1.4,0
The Hungry Panda,544,Indian,medium,Greenpoint,4:07,21:53,2.8,0
Taco Time,545,Mexican,high,Bushwick,11:20,12:36,5.0,1
Cheesy Bites,546,Japanese,medium,Williamsburg,11:33,22:35,2.4,0
Sushi Spot,547,Mexican,medium,Greenpoint,9:11,23:11,1.1,1
Cheesy Bites,548,Mexican,high,Harlem,0:55,13:46,1.9,1
Sushi Spot,549,Thai,medium,Bushwick,5:44,16:04,1.5,1
Cheesy Bites,550,Mediterranean,medium,Upper East Side,5:18,13:17,2.6,1
The Hungry Panda,551,Italian,high,Williamsburg,10:58,17:12,2.8,0
Sushi Spot,552,Italian,low,Chelsea,7:54,13:54,2.8,0
Sushi Spot,553,Indian,high,Chelsea,1:31,23:46,4.3,0
Burger Barn,554,Mexican,low,Williamsburg,11:27,14:45,1.2,1
Taco Time,555,Italian,medium,Harlem,7:39,13:51,1.9,1
BBQ Haven,556,Mediterranean,high,Tribeca,9:28,19:39,3.5,0
Noodle Nest,557,Mexican,medium,Tribeca,5:35,15:27,2.7,0
Diner Delight,558,Greek,high,Tribeca,3:46,17:38,2.6,0
Cheesy Bites,559,Mediterranean,high,Tribeca,8:01,13:48,4.1,1
Burger Barn,560,Thai,low,Bushwick,10:05,14:06,3.4,1
Burger Barn,561,Greek,low,Hell's Kitchen,7:10,23:32,3.7,1
Sizzling Salsa,562,Japanese,medium,Upper East Side,10:01,22:25,2.0,1
Burger Barn,563,French,high,Tribeca,2:46,15:55,1.8,0
Burger Barn,564,Indian,high,Harlem,10:00,18:48,3.0,1
BBQ Haven,565,Mexican,low,Upper East Side,7:52,12:56,3.1,0
Taco Time,566,Mediterranean,low,Park Slope,5:34,20:18,3.3,0
Cheesy Bites,567,Japanese,low,Williamsburg,8:04,21:33,3.6,1
Cheesy Bites,568,Mediterranean,medium,Upper East Side,1:21,18:48,3.8,0
Sizzling Salsa,569,American,low,Astoria,10:17,22:24,5.0,1
Sushi Spot,570,Indian,low,Williamsburg,11:19,14:34,1.9,1
Sushi Spot,571,Greek,medium,Bushwick,1:36,21:05,1.1,1
Pizza Palace,572,Indian,low,Park Slope,8:26,17:49,2.7,0
Cheesy Bites,573,Thai,medium,Harlem,10:58,20:22,2.8,0
The Hungry Panda,574,American,medium,Hell's Kitchen,7:29,12:10,4.3,0
Burger Barn,575,Thai,high,Astoria,3:44,17:51,2.4,1
Diner Delight,576,Indian,high,Greenpoint,7:47,15:22,2.6,1
Diner Delight,577,Chinese,high,Williamsburg,3:28,19:24,3.5,1
Pizza Palace,578,American,low,Upper East Side,6:11,17:13,2.3,1
Noodle Nest,579,Mexican,high,Tribeca,3:10,20:03,2.8,0
Sizzling Salsa,580,American,high,Upper East Side,2:52,14:39,4.5,0
Sizzling Salsa,581,Japanese,low,Greenpoint,0:24,19:54,4.9,0
Noodle Nest,582,Italian,low,Park Slope,0:52,17:27,3.0,1
Pizza Palace,583,Indian,medium,Hell's Kitchen,9:37,20:54,4.1,1
Burger Barn,584,Greek,medium,Park Slope,2:34,23:21,3.6,1
Noodle Nest,585,Indian,medium,Park Slope,4:37,22:17,2.3,0
Burger Barn,586,Mexican,low,Williamsburg,0:50,15:21,1.1,1
BBQ Haven,587,Mediterranean,medium,Astoria,8:56,21:11,1.6,0
BBQ Haven,588,Mediterranean,high,Bushwick,1:39,22:32,3.6,0
Cheesy Bites,589,Japanese,high,Chelsea,11:37,15:21,4.5,0
Diner Delight,590,Thai,low,Bushwick,5:06,18:36,3.3,1
Burger Barn,591,Chinese,high,Greenpoint,8:52,21:30,4.1,0
BBQ Haven,592,French,medium,Hell's Kitchen,4:43,16:07,3.4,1
Noodle Nest,593,Japanese,low,Astoria,1:20,15:51,2.8,1
Sushi Spot,594,French,low,Williamsburg,4:56,12:17,2.1,0
Burger Barn,595,Greek,high,Upper East Side,4:35,14:39,1.7,1
Diner Delight,596,Mexican,medium,Park Slope,6:03,23:31,4.9,1
BBQ Haven,597,Mexican,medium,Hell's Kitchen,4:09,20:09,4.0,0
Sushi Spot,598,Chinese,medium,Williamsburg,11:49,21:01,4.4,1
Sizzling Salsa,599,Mediterranean,medium,Park Slope,7:37,14:28,4.8,1
BBQ Haven,600,Mexican,medium,Harlem,2:05,17:58,4.7,0
BBQ Haven,601,Indian,high,Hell's Kitchen,11:47,16:13,3.4,0
Pizza Palace,602,Japanese,low,Tribeca,5:36,12:53,2.9,0
Burger Barn,603,Thai,high,Williamsburg,9:20,22:49,4.5,0
Sizzling Salsa,604,Japanese,medium,Upper East Side,4:22,12:06,2.2,1
Burger Barn,605,Thai,low,Park Slope,2:47,18:50,4.7,1
Taco Time,606,American,low,Park Slope,9:08,14:08,3.5,1
Sushi Spot,607,Greek,low,Harlem,5:06,17:42,3.2,0
Diner Delight,608,Italian,high,Upper East Side,1:00,23:16,2.7,1
Noodle Nest,609,Mexican,medium,Hell's Kitchen,1:02,17:18,2.6,1
The Hungry Panda,610,American,medium,Astoria,5:27,14:48,1.6,1
Sizzling Salsa,611,Greek,low,Hell's Kitchen,8:58,20:25,3.0,0
Sushi Spot,612,Japanese,low,Chelsea,10:45,17:33,3.4,1
BBQ Haven,613,Mediterranean,low,Williamsburg,1:05,21:49,3.4,1
Sizzling Salsa,614,Greek,high,Astoria,1:11,19:59,4.7,1
BBQ Haven,615,Mediterranean,low,Williamsburg,10:13,13:34,3.3,1
Sizzling Salsa,616,Japanese,high,Greenpoint,8:33,13:56,1.4,1
Taco Time,617,Indian,low,Bushwick,11:03,20:04,3.8,1
Taco Time,618,Indian,high,Astoria,6:15,16:34,1.1,0
Sizzling Salsa,619,Italian,low,Bushwick,8:06,15:34,2.7,0
BBQ Haven,620,American,low,Park Slope,1:07,16:22,2.6,1
Sizzling Salsa,621,Italian,medium,Park Slope,11:54,14:32,1.4,0
BBQ Haven,622,Chinese,low,Greenpoint,0:00,13:50,4.0,1
Noodle Nest,623,Japanese,high,Bushwick,0:18,21:56,3.1,0
Burger Barn,624,Italian,medium,Chelsea,6:23,23:51,3.2,0
Sushi Spot,625,Greek,low,Greenpoint,3:17,16:07,1.2,0
Pizza Palace,626,Italian,medium,Astoria,3:09,20:45,4.3,1
Cheesy Bites,627,Chinese,high,Williamsburg,2:34,23:43,2.7,1
Cheesy Bites,628,Chinese,high,Upper East Side,0:48,22:14,4.7,1
The Hungry Panda,629,Thai,high,Harlem,9:42,12:45,1.6,0
BBQ Haven,630,Mediterranean,high,Chelsea,11:48,13:03,3.0,1
Sizzling Salsa,631,Chinese,low,Greenpoint,0:51,19:31,2.6,1
The Hungry Panda,632,Mexican,medium,Bushwick,0:20,20:36,4.1,1
BBQ Haven,633,Mexican,high,Upper East Side,8:12,22:18,3.9,1
BBQ Haven,634,American,low,Greenpoint,9:36,16:56,3.2,0
Pizza Palace,635,Thai,low,Astoria,3:23,20:57,3.8,0
Burger Barn,636,Mediterranean,medium,Astoria,11:32,20:25,1.5,0
Pizza Palace,637,Chinese,medium,Harlem,10:45,19:26,4.0,1
Burger Barn,638,Mexican,low,Upper East Side,4:52,17:34,3.3,0
Noodle Nest,639,Italian,high,Chelsea,1:45,16:09,3.8,1
Cheesy Bites,640,Chinese,low,Harlem,0:04,21:13,4.8,0
Cheesy Bites,641,Mediterranean,high,Hell's Kitchen,8:11,17:21,2.2,0
Taco Time,642,Indian,medium,Greenpoint,5:31,16:06,2.7,1
Sizzling Salsa,643,Chinese,high,Upper East Side,10:30,22:03,2.4,0
BBQ Haven,644,Mexican,low,Astoria,2:47,20:59,4.8,0
Taco Time,645,Mediterranean,low,Park Slope,0:47,23:07,3.6,1
The Hungry Panda,646,Mediterranean,low,Astoria,4:01,22:11,3.9,0
The Hungry Panda,647,Chinese,high,Astoria,2:29,13:55,2.1,0
Sizzling Salsa,648,Italian,low,Harlem,7:24,15:23,4.6,0
The Hungry Panda,649,American,low,Greenpoint,7:52,16:05,1.0,0
Sushi Spot,650,French,low,Williamsburg,10:13,16:22,4.7,0
The Hungry Panda,651,Italian,low,Bushwick,9:34,19:38,2.3,0
Diner Delight,652,French,high,Upper East Side,2:28,20:03,4.2,1
Sizzling Salsa,653,Japanese,medium,Tribeca,11:02,16:04,1.5,1
BBQ Haven,654,French,high,Astoria,4:23,21:27,1.7,0
Burger Barn,655,Italian,medium,Park Slope,2:08,17:23,2.5,0
Pizza Palace,656,American,medium,Bushwick,7:31,15:45,4.2,0
Sushi Spot,657,Italian,high,Hell's Kitchen,7:22,12:01,5.0,0
Sushi Spot,658,Thai,low,Upper East Side,10:34,21:12,1.2,0
Burger Barn,659,French,medium,Park Slope,9:34,14:02,4.6,1
Sizzling Salsa,660,Indian,high,Chelsea,7:46,20:57,1.0,0
Burger Barn,661,American,high,Harlem,6:36,17:24,1.6,0
Sushi Spot,662,Mexican,low,Harlem,6:12,20:44,2.8,0
Noodle Nest,663,Italian,medium,Park Slope,8:42,15:49,2.4,1
Cheesy Bites,664,Mexican,high,Bushwick,9:38,17:20,3.0,0
Diner Delight,665,French,low,Bushwick,7:59,12:34,1.7,0
Sushi Spot,666,Mexican,high,Upper East Side,3:49,23:24,4.5,0
Sizzling Salsa,667,Italian,medium,Chelsea,1:21,16:15,2.7,0
Diner Delight,668,Chinese,medium,Greenpoint,8:50,13:39,2.1,1
Burger Barn,669,Mexican,medium,Park Slope,0:26,23:06,3.2,0
Diner Delight,670,Indian,high,Hell's Kitchen,1:41,22:18,2.4,0
Sizzling Salsa,671,American,high,Astoria,2:38,15:49,4.8,0
The Hungry Panda,672,American,high,Greenpoint,5:09,12:02,1.2,0
Diner Delight,673,Mediterranean,low,Park Slope,11:03,22:35,4.9,1
Burger Barn,674,Mexican,low,Park Slope,8:47,14:40,1.6,0
Sushi Spot,675,Indian,high,Harlem,7:30,15:55,1.0,0
Sizzling Salsa,676,Chinese,low,Greenpoint,9:23,18:49,2.4,1
Noodle Nest,677,Mediterranean,low,Chelsea,1:53,14:12,1.7,0
Pizza Palace,678,Japanese,medium,Williamsburg,1:41,12:40,4.1,1
Pizza Palace,679,Indian,medium,Bushwick,2:37,17:52,1.8,0
Burger Barn,680,Chinese,high,Greenpoint,7:34,16:42,4.8,1
The Hungry Panda,681,American,high,Hell's Kitchen,4:00,15:53,1.6,0
Pizza Palace,682,Mediterranean,high,Park Slope,1:27,15:38,4.1,1
Taco Time,683,Italian,low,Park Slope,10:45,20:51,3.3,0
BBQ Haven,684,American,low,Harlem,2:55,17:20,1.3,1
Diner Delight,685,Mediterranean,medium,Astoria,2:34,21:12,2.0,0
Burger Barn,686,American,high,Hell's Kitchen,9:08,18:25,3.6,0
Sizzling Salsa,687,Mexican,low,Upper East Side,3:47,16:47,1.0,1
The Hungry Panda,688,Greek,high,Greenpoint,6:42,13:58,2.6,1
Diner Delight,689,Chinese,medium,Bushwick,0:18,14:17,2.0,1
The Hungry Panda,690,Chinese,medium,Upper East Side,2:20,14:46,3.0,1
Sizzling Salsa,691,American,low,Tribeca,3:07,21:15,2.2,0
Diner Delight,692,Japanese,medium,Park Slope,7:35,18:57,2.8,0
Diner Delight,693,Thai,medium,Hell's Kitchen,6:24,14:50,1.7,0
Sushi Spot,694,Mexican,high,Park Slope,3:41,22:48,1.3,0
Noodle Nest,695,Mediterranean,high,Harlem,4:06,15:31,3.4,0
Cheesy Bites,696,Indian,low,Hell's Kitchen,6:17,15:15,4.4,1
Noodle Nest,697,Mediterranean,medium,Hell's Kitchen,1:13,23:42,3.8,1
Diner Delight,698,American,low,Hell's Kitchen,7:33,18:50,4.6,0
BBQ Haven,699,American,low,Williamsburg,2:47,17:13,3.1,1
Noodle Nest,700,Thai,high,Upper East Side,5:48,19:32,1.2,0
Sizzling Salsa,701,Greek,low,Greenpoint,1:00,22:45,2.1,1
Sushi Spot,702,Italian,high,Bushwick,3:58,14:38,4.4,0
Sizzling Salsa,703,Japanese,low,Upper East Side,0:48,14:06,4.4,1
Burger Barn,704,Indian,low,Harlem,8:52,12:03,4.5,1
The Hungry Panda,705,Thai,low,Chelsea,4:40,12:04,3.4,0
Taco Time,706,Thai,high,Bushwick,11:38,16:32,2.3,0
Pizza Palace,707,Greek,low,Tribeca,8:55,22:27,1.3,0
Diner Delight,708,Greek,medium,Greenpoint,10:43,14:42,3.0,0
Sizzling Salsa,709,Chinese,high,Bushwick,4:35,22:54,3.2,0
BBQ Haven,710,Italian,high,Upper East Side,11:54,18:04,1.9,1
Taco Time,711,French,medium,Upper East Side,8:01,17:07,1.0,1
BBQ Haven,712,Greek,low,Park Slope,3:11,16:49,3.2,0
Sushi Spot,713,Italian,medium,Harlem,9:54,21:29,1.0,1
BBQ Haven,714,Mexican,medium,Park Slope,8:29,21:05,1.4,0
Noodle Nest,715,Italian,low,Astoria,1:40,16:56,3.6,0
BBQ Haven,716,Chinese,medium,Park Slope,4:50,22:10,4.7,1
Taco Time,717,Greek,low,Greenpoint,9:21,20:52,3.1,0
Pizza Palace,718,Thai,low,Greenpoint,10:17,22:09,3.2,1
Burger Barn,719,French,low,Astoria,0:41,13:34,3.1,0
Noodle Nest,720,Mexican,low,Upper East Side,5:03,19:38,3.2,1
Cheesy Bites,721,Italian,high,Williamsburg,4:31,21:06,2.3,1
Pizza Palace,722,Chinese,medium,Upper East Side,9:18,17:16,3.6,0
Sizzling Salsa,723,Indian,high,Chelsea,8:47,19:56,2.7,0
Taco Time,724,Greek,low,Tribeca,6:59,18:14,1.1,0
Sushi Spot,725,Greek,low,Astoria,4:12,21:14,4.7,0
Cheesy Bites,726,Mediterranean,low,Astoria,1:20,19:12,4.7,0
Sizzling Salsa,727,American,medium,Tribeca,5:45,15:47,1.6,1
The Hungry Panda,728,Indian,low,Greenpoint,10:47,12:08,4.0,1
Cheesy Bites,729,Chinese,high,Chelsea,11:52,15:01,4.6,1
Diner Delight,730,Thai,medium,Harlem,8:07,16:51,2.4,1
The Hungry Panda,731,Indian,medium,Astoria,6:43,14:51,2.2,1
Taco Time,732,Indian,low,Tribeca,1:26,21:23,4.7,0
The Hungry Panda,733,Mexican,low,Hell's Kitchen,6:14,21:10,4.9,0
Sushi Spot,734,Mexican,high,Bushwick,10:34,19:20,3.8,0
Pizza Palace,735,Mediterranean,medium,Astoria,4:54,13:24,4.7,1
Pizza Palace,736,Mexican,high,Williamsburg,10:38,13:40,2.6,1
Sizzling Salsa,737,Italian,low,Hell's Kitchen,5:01,21:37,1.8,0
The Hungry Panda,738,Mexican,low,Astoria,2:52,12:13,4.6,1
Taco Time,739,Thai,low,Williamsburg,4:08,13:09,1.5,1
Sushi Spot,740,Chinese,high,Williamsburg,5:33,22:07,4.2,0
Pizza Palace,741,Italian,medium,Park Slope,7:20,12:24,3.9,1
Sushi Spot,742,Greek,low,Williamsburg,9:04,22:16,2.8,1
Burger Barn,743,Chinese,medium,Greenpoint,8:43,14:10,2.9,1
Pizza Palace,744,Japanese,low,Greenpoint,9:39,23:51,4.6,0
Burger Barn,745,American,low,Park Slope,2:54,23:25,3.2,1
Sushi Spot,746,Japanese,medium,Upper East Side,5:43,23:48,4.4,0
Sizzling Salsa,747,American,high,Williamsburg,5:32,13:34,3.9,0
Diner Delight,748,American,high,Tribeca,2:33,16:42,3.6,0
Cheesy Bites,749,Indian,low,Bushwick,11:46,18:56,3.2,0
Taco Time,750,Indian,medium,Greenpoint,11:51,21:58,4.0,1
Sushi Spot,751,American,high,Greenpoint,10:32,15:50,3.3,1
Noodle Nest,752,Mexican,medium,Chelsea,4:52,18:00,2.0,0
Noodle Nest,753,Indian,medium,Chelsea,11:27,21:20,3.2,0
Diner Delight,754,Greek,high,Upper East Side,7:29,18:06,1.1,0
